Profile URL,Name,Price,BHKS,WhyBuy,Amenities,Swimming Pool,Gymnasium,Status,Price per Sqft,Launch Date,Possession by,Total Towers,Total Units,Project Type,Property Type,Project Area,Occupancy Certificate,Commencement Certificate,Full Address,Pincode,About Developer,Specifications,Place,1 BHK,2 BHK,3 BHK,4 BHK,5 BHK,BHK Above 5
https://www.magicbricks.com/you57-hinjewadi-pune-pdpid-4d4235313235353535,You57, 46.0 Lac -  47.0 Lac,2 BHK Flats,"Why Buy in this Project?
Pawar Public School 1.4 km.
Infosys Phase 3 Gwarwadi 1.1 km.
Medical 1.4 km
National Highway 1 km | 10 min
Akshara International School 5 km | 20 min
Lifepoint Multispeciality Hospital 5 km | 20 min
Nande 3 km | 15 min
Nerhe 3 km | 15 min
Godambewadi 3 km | 15 min
USP:4 Towers Spread Across 2.4 Acres.
Futuristic Homes With Automated Parking.
Parallel Towers ensure Complete Privacy.
Experience Tranquility with Monochrome Design.
Vaastu Compliant Homes.
Modern Security Features Through App.
Vibrant Community Living Experience.
Environment Friendly Practices.
Wind Flow Architecture.
Sun-Path Architecture.
Multipurpose Additional Space in Each Flat.
Multi-tier Security at your finger Tips.
+18 more",",Club House,Jogging and Strolling Track,Swimming Pool,Park,Gymnasium,Indoor Games Room No,Power Back Up No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility",Yes,Yes,Under Construction,4223 - 5704,19-Jul,21-Dec,4,320,Residential,Flat,2 Acre,No,Yes,"Plot No. R - 3/3/A, Man, Hinjewadi, Pune, Maharashtra",411057,SRS Group,"FittingMain Door: Designer Skin Panel Door.Internal Door: Timber/Fibre/Puf with Designer Skin Panel Doors.Electrical: Concealed Electrical Copper Wiring, Premium Quality Switches.Kitchen: Platform with Jet Black Granite Top, Stainless Steel Sink with Drain Board.Windows: Powder Coated Aluminium Sliding Windows.Toilets: White/Colored Sanitary Bath Ware, High Quality Chrome Plated Fittings.FlooringBalcony: Anti Skid Flooring.Kitchen: Granite Flooring.Living/Dining: Laminated Light Colored Wooden Flooring.Master Bedroom: Laminated Dark Colored Wooden Flooring.Other Bedroom: Laminated Dark Colored Wooden Flooring.WallsExterior: Superior Washable Cement Paint.Interior: Washable Emulsion Paint.Kitchen: Designer Dado Tiles up to 1.6 ft Height.Toilets: Combination of Designer Tiles.", Hinjewadi,No,yes,No,No,No,No
https://www.magicbricks.com/edenn-tower-cooperative-housing-society-wakad-pune-pdpid-4d4235303035363136,Edenn Tower Cooperative Housing Society, 52.0 Lac -  1.0 Cr,"2,3 BHK Flats",data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,4880 - 6061,7-Jan,9-Jun,8,208,Residential,Flat,4 Acre,Yes,Yes,data not available in site,411057,"B. U. Bhandari Landmarks
                      	


                                Years of Experience - 31",data not available in site,data not available in site,No,yes,yes,No,No,No
https://www.magicbricks.com/skyi-star-town-bhukum-pune-pdpid-4d4235313132313237,SKYi Star Town, 38.0 Lac -  42.0 Lac,2 BHK Flats,"Why Buy in this Project?
2 Min. from National Highway
5 Min. from proposed Pune Ring Road with Metro at its center
20 Min. from Kothrud Metro Station
20 Min. from Sahyadri Hospital
15 Min. from Chandani Chowk
10 Lane National Highway
Shuttle Bus service upto Kothrud available
InfrastructureSymbiosis Inter... 7 km | 40 min
FLAME Universit... 3 km | 15 min
National Highwa... 7 km | 40 min
NeighborhoodBhugaon 4 km | 20 min
Lavale 6 km | 30 min
USP:Unique architectural design with 100% privacy providing great views for every home.
+10 more",",Outdoor Tennis Courts,Power Back Up,Security,Park,Reserved Parking,Visitor Parking,Gymnasium,Kids Play Area,AEROBICS ROOM,DTH Television Facility,Piped Gas,Water Storage",Detail not provided,Yes,Under Construction,4038 - 5132,19-Aug,20-Aug,7,318,Residential,Flat,3 Acre,No,Yes,"Bhukum, Pune.",412115,"Enerrgia Skyi Developers
                      	


                                Years of Experience - 10","BATHROOM AND UTILITIESDesign For Multi-functional UseDado Tiles Upto 7 feetJaquar (Or Equivalent) CP And Sanitary FittingsHot And Cold Mixer With Overhead ShowerPest Prevention TrapProvision For Exhaust Fan And GeyserDedicated Utility Space For Washing Machine, Clothes Drying Line EtcPower Point For Washing MachineLIVINGElegant Main DoorFlooring 2 feet X 2 feet Soluble Salt Vitrified TilesInternal Walls With Smooth FinishTV And Telephone PointsSufficient Light PointsFully Open able Doors For BalconyAttached Covered BalconyBEDROOM2 feet X 2 feet Soluble Salt Vitrified Tiles In All BedroomsAC PointAluminium Windows With Mosquito MeshSafety Grills For WindowsInternal Walls With Smooth FinishWall-to-wall Wardrobe SpaceKITCHENBlack Granite Kitchen Platform With Stainless Steel Sink2 feet X 2 feet Soluble Salt Vitrified TilesCeramic Kitchen Dado Up To 2 Feet Height Above The PlatformPower Points For Refrigerator, Water PurifierKitchen Cabinets Below Platform On Request / Optional",Bhukum,No,yes,No,No,No,No
https://www.magicbricks.com/eisha-basilla-kondhwa-pune-pdpid-4d4235303232353338,Eisha Basilla, 60.0 Lac Onwards,2 BHK Flats,Why Buy in this Project?,",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Private Terrace/Garden,Dance Studio,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift",Yes,Detail not provided,Under Construction,4234,13-Sep,17-Dec,2,86,Residential,Flat,2 Acre,No,Yes,Eisha Basilla S.no 15 Near Sai service Kondhwa Budruk Pune 411048,411048,Eisha Concord Realtors,data not available in site,Eisha Basilla S.no 15 Near Sai service Kondhwa Budruk Pune 411048,No,yes,No,No,No,No
https://www.magicbricks.com/amit-colori-undri-pune-pdpid-4d4235303034333639,Amit Colori, 32.0 Lac -  70.0 Lac,"1,2,3 BHK Flats","Why Buy in this Project?
Infrastructure:National Highwa... 2 km | 15 min
DPS Pune 5 km | 20 min
Shree Hospital 5 km | 20 min
Dorabjee Mall 5 km | 20 min
Neighborhood:Nyati County 2 km | 15 min
Laxmi Nagar 2 km | 15 min
Mohammed Wadi 2 km | 15 min
USP:Undri is a premium locality of Pune, which brings in convenient access to the IT hubs of Phursungi and Magarpatta. Located in the southeast corridor of Pune, the locality has been a focal point for the potential buyers who wish to invest in the suitably priced residential properties. There is more to the luxury giving and well-developed infrastructures that benefit and bring people here. The locality is well connected to the important city locations via a number of local and interstate highways and expressways. Undri has a lush green backdrop with homes available with affordable tags.
+5 more",",Club House,Jogging and Strolling Track,Outdoor Tennis Courts,Cycling & Jogging Track,Dance Studio,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift",Yes,Detail not provided,Ongoing,4482 - 6014,9-Oct,20-Dec,10,470,Residential,Flat,9 Acre,No,No,"Near Undri ,Chowk Bishops School ,Beside The Landmarks ,Undri ,Pune ,Maharashtra",411060,"Amit Enterprises Housing Ltd.
                      	


                                Years of Experience - 38",data not available in site,Undri ,yes,yes,yes,No,No,No
https://www.magicbricks.com/chowhan-residency-undri-pune-pdpid-4d4235313230393735,Chowhan Residency,Call For Price,data not available in site,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,17-Dec,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,"Undri, Pune.",411060,data not available in site,data not available in site,Undri,No,No,No,No,No,No
https://www.magicbricks.com/goyal-enclave-vishrantwadi-pune-pdpid-4d4235303239343939,Goyal Enclave,Call For Price,data not available in site,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,No,No,data not available in site,411015,Goyal Properties,data not available in site,data not available in site,No,No,No,No,No,No
https://www.magicbricks.com/olympia-pune-wakad-pune-pdpid-4d4235303236363139,Olympia Pune, 66.0 Lac -  85.0 Lac,"2,3 BHK Flats","Why Buy in this Project?
School et Collages - 0.5 kms
Mumbai - Pune Expressway - 5 kms
Hinjewadi - 2 kms
Pune University - 7 kms
Aditya Birla Hospital - 2 kms.
Pimpri - Chinchwad - 3 Kms
+3 more",",Club House,Cafeteria/Food Court,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking",Yes,Detail not provided,Ongoing,5530 - 6790,13-Sep,16-Dec,4,137,Residential,Flat,2 Acre,No,Yes,"Near Bhumkar Chowk, Hinjewadi Road, Wakad, Pune 411057",411057,Oxford Infra Group,data not available in site, Wakad,No,yes,yes,No,No,No
https://www.magicbricks.com/majestique-venice-dhayari-pune-pdpid-4d4235303932333736,Majestique Venice, 36.0 Lac -  63.0 Lac,"1,2 BHK Flats",Why Buy in this Project?,",Club House,Coffee Lounge & Restaurants,Jogging and Strolling Track,Outdoor Tennis Courts,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking",Yes,Detail not provided,Under Construction,4264 - 6313,16-Apr,23-Dec,7,600,Residential,Flat,7 Acre,No,Yes,"Benkar Nagar, Dhayari, Pune, Maharashtra",411041,Majestique Landmarks,data not available in site, Pune,yes,yes,No,No,No,No
https://www.magicbricks.com/my-home-kiwale-kiwale-pune-pdpid-4d4235313934333931,My Home Kiwale, 29.1 Lac -  46.0 Lac,"1,2 BHK Flats","Why Buy in this Project?
Symbiosis Skills and professional university - 500 mtr
MCA stadium - 2 kms
Hinjewadi IT Park - 10 kms
Aditya Birla Memorial Hospital - 8 kms
D mart - 2 kms
USP:Located on Mumbai - Pune expressway which makes the connectivity with the city very easy and the project is located amidst the nature.
+3 more",",Club House,Power Back Up,Swimming Pool,Lift,Security,Intercom Facility,Gymnasium,Indoor Games Room,Kids Play Area,Flower Gardens,Library And Business Centre,Rain Water Harvesting",Yes,Yes,Under Construction,3981 - 5163,20-Nov,24-Dec,3,224,Residential,Flat,data not available in site,data not available in site,Yes,"Sr. No. 8 Part, Off Pune-Mumbai Expressway, Before Symbiosis College, Kiwale, Pune - 412101",412101,Goyal Properties,"STRUCTURE AND MASONARYRCC frame structure5"" thick external and internal wallsdouble coat sand faced plaster for external wallgypsum finished internal wallsELECTRICAL FITTINGSAdequate electrical pointsElectrical provision for Split AC in living and master bedroomConcealed copper wiring with LeGrand/schneider or equivalent make switchesFire retardant wires of Finolex/Polycab or equivalent makeMiniature Circuit breaker (MCB)Earth Leakage circuit breaker (ELCB)Telephone point in livingWi-Fi provision for each flatInverter provision for each flatKITCHENGranite kitchen platform with SS sinkGlazed tile dado upto 2' above kitchen platformProvision for washing machine in dry terrace (electrical and plumbing)Electrical provision for exhaust fanElecatrical provision for Chimney/HobWater softening electrical provision for mixer and microwave on kitchen platformSeparate connections for drinking and domestic waterLIFTMachine room less automatic SS finished liftsLifts enabled with V3F drive and automatic rescue device (ARD)Generator backup for liftNatural stone cladding for lift entranceDOOR AND DOOR FRAMESDouble notch laminated plywood door frames for main doorSingle notch laminated plywood door frames for internal doorsBoth side laminated, flushed main and all internal doors with good quality fittings3 track powder coated aluminium sliding doors with mosquito nets for living and master bedroom terracesFLOORING600 X 600 vitrified tiles in entire flat with 3' skirting16"" X 16"" flooring in terraces24"" X 12"" designer tiles in toilets12"" X 12"" flooring for toilets and dry terracesWINDOWS3 track powder coated aluminium sliding windows with mosquito netTOILETSChrome plated bath fittings of Jaguar/Cera or equivalent makeHot and cold mixer in each bathroomDesigner joint free tiles upto lintel level in all toiletsConcealed plumbingProvision for water boilerProvision for exhaust in all toiletsAnti-cockroach traps in all toiletsDesigner common basinSolar water system in 1 toiletPAINTINGExternal paint Semi Acrylic paintInternal paint Acrylic emulsion paint", Before Symbiosis College,yes,yes,No,No,No,No
https://www.magicbricks.com/aishwarya-greens-phursungi-pune-pdpid-4d4235303330343233,Aishwarya Greens, 30.0 Lac Onwards,1 BHK Flats,data not available in site,",Club House,Cafeteria/Food Court,Bar/Lounge,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift",Yes,Detail not provided,Ready To Move,4386,12-Jan,14-Dec,4,270,Residential,Flat,3 Acre,No,No,"SR.No.1721/9, Pune-Saswad Road, Bekhrai Nagar,Phursungi, Pune-412308",412308,F5 Realtors,data not available in site, Bekhrai Nagar,yes,No,No,No,No,No
https://www.magicbricks.com/dynamic-grandeur-undri-pune-pdpid-4d4235303938353135,Dynamic Grandeur, 32.0 Lac -  50.0 Lac,2 BHK Flats,"Why Buy in this Project?
Undri is a premium locality of Pune, which brings in convenient access to the IT hubs of Phursungi and Magarpatta.
The locality is well connected to the important city locations via a number of local and interstate highways and expressways.
Project USP:Located in the southeast corridor of Pune, the locality has been a focal point for the potential buyers who wishes to invest in the suitably priced residential properties.",",Club House,Jogging and Strolling Track,Private Terrace/Garden,Swimming Pool,Security,Banquet Hall,Gymnasium,Indoor Games Room,Kids Play Area No,Power Back Up No,Lift No,Reserved Parking",Yes,Yes,Under Construction,3974 - 4789,16-Nov,19-Aug,3,288,Residential,Flat,4 Acre,No,Yes,"Undri, Pune.",411060,"Dynamic Realty
                      	


                                Years of Experience - 10","Structure:RCC framed structure designed for earthquake safetyWalls:6 inch external walls and 4 inch internal wallsPlaster:Internal: Gymsum plasterExternal: Sand faced double coat plasterRailings:MS powder coated, glass SS railing for open terraceSS railing up to 1st floor and remaining in MS railingPaint:Superior quality oil bound distemper for internal wallsAcrylic paint for external wallFlooring:Granite frame for toiletsGranite photo frame for all windowsVitrified flooring of 600 x 600 in all roomsAnti skid flooring of 300 x 300 in terrace, toilets and dry balconyDado:300 x 450 up to 7 ft. height in all toilets300 x 450 up to 4 ft. height in WC300 x 450 up to 2 ft. height in kitchen platformElectrical:Concealed electrical workAll wiring in poly cap, equivalent makeAll switches with branded qualityAC point provided in master bed room onlyTV and telephone points provided in living and master bed roomsPlumbing:All external and internal plumbing work in CPVC, UPVCSolar connection for master toiletConcealed internal plumbingHot and cold water mixerKitchen:Granite L - type kitchen platform with glazed tiles up to 4 ft. heightStainless steel sinkProvision for water purifierModular kitchen trolleysDoors:All bedroom shutters doors will be both side laminated flush doors with superior fittingTeak wood door frame 8 inch x 3 inch thick for main door frameBoth side laminated door shutter for main entranceFrench door for open terraceDoor frames in wooden for all bed roomFittings:Premium sanitary warePremium CP fittings",Undri,No,yes,No,No,No,No
https://www.magicbricks.com/rio-vista-talegaon-dabhade-pune-pdpid-4d4235303831303137,Rio Vista, 43.0 Lac Onwards,2 BHK Flats,"Why Buy in this Project?
Facilities like schools, colleges, 247 medical help, good roads, shopping malls, cinemas and above all a major railway station add to the convenience factor in Talegaon
Location Advantages:Talegaon Railway Station: 2 kms
Chakan MIDC: 9 kms
MIT Medical college & Hospital: 2.2 kms
Mumbai Pune Expressway, Ambi Talegaon MIDC: 2 kms
Floriculture park: 2 kms
The Heritage International School: 2.5 kms
+4 more",",Club House,Jogging and Strolling Track,Private Terrace/Garden,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Intercom Facility,Maintenance Staff,Gymnasium,Indoor Games Room",Detail not provided,Yes,Ready To Move,4274,13-Jul,14-Dec,2,173,Residential,Flat,8 Acre,No,No,"Rio Vista, At Warale, Talegaon Dabhade, Near D.Y Patil Collage Warale, Pune",410506,Parmar Construction Company,data not available in site, Talegaon Dabhade,No,yes,No,No,No,No
https://www.magicbricks.com/infinity-planet-moshi-pune-pdpid-4d4235313234343939,Infinity Planet, 25.0 Lac -  36.5 Lac,"1,2 BHK Flats","Why Buy in this Project?
Decorative entrance lobby.
Internal roads with street lights.
Rain water harvesting system.
Security cabin.
Fire fighting system on each floor.
Solar water supply in common bathroom as per PCMC norms.
Otis or Kone make lift.
Location Advantages:Bhosari bus Depot - 6.6 Kms (13 mins)
Pune Chinchwad Bus Stand - 11.6 Kms (24 mins)
Nigdi Bus Depot - 12.5 Kms (27 mins)
Nashik Phata - 13.0 Kms (22 mins)
Dange Chowk - 15.5 Kms (34 mins)
Kalewadi Phata - 15.9 Kms (34 mins)
Pune Wakad Bridge - 17.8 Kms (40 mins)
Khadki Railway Station - 19.5 Kms (36 mins)
Hinjawadi Flyover - 19.6 Kms (37 mins)
Pune International Airport - 21.3 Kms (44 mins)
Shivajinagar Railway Station - 22.2 Kms (42 mins)
Jangali Maharaj Road J M Road - 22.8 Kms (44 mins)
Bal gandharv chowk - 22.9 Kms (45 mins)
Agricultural College Square - 23.2 Kms (45 mins)
+18 more",",Club House,Gymnasium,Kids Play Area,Piped Gas,Multipurpose Courts,Meditation Area No,Power Back Up No,Swimming Pool No,Lift No,Security No,Reserved Parking No,Visitor Parking",Yes,Yes,Under Construction,4105 - 4416,19-May,22-Dec,6,680,Residential,Flat,5 Acre,No,No,"Moshi, Pune.",412105,Tulip Developers,"BathroomBathroom fittings from Cera or equivalentWash basins with Italiano composite marble counter in passager onlySanitary fittings from Cera or equivalentItaliano composite marble door framePrinted wall tiles 7 ft. from flooringHot and cold water mixer Cera or equivalentProvision for Exhaust fansProvision for Geyser in Master Bathroom onlyElectrificationConcealed copper wiring with circuit breakersElectrical points along with modular switchesTV and telephone points in living and in master bedroomProvision of AC points in master bedroomProvision for InverterGenset power backup for lift, staircase, parking, pumping and common areaDoors And WindowsLaminated Ply door frame with water proof laminated flush doors (excluding terraces)Powder coated aluminium sliding windows with mosquito net and grill (excluding bathroom and toilets)Aluminium adjustable louvers for bathroomDecorative fittings for doorsItaliano composite marble window sillFrench doors for terracesM.S. railing for terracesStructureRCC framed earthquake resistance structure.External FinishSand faced plasterApex PaintHome AutomationVideo door Phone24 hour security through CCTV cameraInternal FinishPleasing shades of oil bond distemper.KitchenL Shaped granite kitchen platform with S.S. SinkGlazed tile till 5 ft. from kitchen toDry/Utility terrace with provision for washing machine in all flatProvision for Exhaust FansProvision for water purifier",Moshi,yes,yes,No,No,No,No
https://www.magicbricks.com/my-home-punawale-punawale-pune-pdpid-4d4235303831383934,MY Home Punawale, 62.0 Lac Onwards,2 BHK Flats,"Why Buy in this Project?
Ravet - 5 Min.
Hinjewadi IT Park - 10 Min.
Baner - 15 Min.
Talegaon - 20 Min.
Chandani Chowk - 25 Min.
Pimpri - 15 Min.
Balewadi - 15 Min.
+4 more",",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Banquet Hall",Yes,Detail not provided,Ready To Move,5905,13-May,17-Dec,4,368,Residential,Flat,4 Acre,No,Yes,"Punawale, Pune.",411033,Goyal Properties,data not available in site,Punawale,No,yes,No,No,No,No
https://www.magicbricks.com/runwal-seagull-hadapsar-pune-pdpid-4d4235303138383133,Runwal Seagull, 43.0 Lac -  70.0 Lac,"2,3 BHK Flats",Why Buy in this Project?,",Club House,Jogging and Strolling Track,Cycling & Jogging Track,Private Terrace/Garden,Power Back Up,Lift,Security,Park,Reserved Parking,Visitor Parking,Intercom Facility,Bank & ATM",Detail not provided,Detail not provided,Ready To Move,4300 - 6122,7-Jan,15-Sep,9,660,Residential,Flat,11 Acre,Yes,Yes,"Survey No. 72,Handewadi Rd,Satav Nagar,Hadapsar, Pune,Maharashtra",411028,Runwal Developers,data not available in site,Hadapsar,No,yes,yes,No,No,No
https://www.magicbricks.com/royal-entrada-wakad-pune-pdpid-4d4235303234323333,Royal Entrada, 64.8 Lac -  1.12 Cr,"2,3 BHK Flats","Why Buy in this Project?

Hinjewadi IT Park02 mins
Mumbai-Pune Express Highway05 mins
Aditya Birla Hospital10 mins
Pune Railway Station30 mins
Pune Airport35 mins
Project USP:50 percent Terrece Chargeable, No Floorise, 2 yrs Maintenance free period.
+4 more",",Club House,Jogging and Strolling Track,Power Back Up,Swimming Pool,Lift,Security,Park,Visitor Parking,Maintenance Staff,Bank & ATM,Banquet Hall,Gymnasium",Yes,Yes,Ready To Move,7023 - 8272,13-May,19-Dec,3,234,Residential,Flat,7 Acre,Yes,Yes,"Bhumkar Nagar, Wakad, Pune, Maharashtra",411057,"5 Star Contructions
                      	


                                Years of Experience - 15",data not available in site, Pune,No,yes,yes,No,No,No
https://www.magicbricks.com/ravinanda-trinity-wagholi-pune-pdpid-4d4235303937333233,Ravinanda Trinity, 42.5 Lac -  43.0 Lac,Flats,"Why Buy in this Project?
Wagholi,located on the Pune-Nagar Highway close to the Kharadi IT hub
Has been enjoying rapid development in terms of real estate
Social infrastructure and education sectors

+1 more",",Club House,Power Back Up,Swimming Pool,Gymnasium,Kids Play Area,Rain Water Harvesting,Multipurpose Courts No,Lift No,Security No,Reserved Parking No,Visitor Parking No,Intercom Facility",Yes,Yes,Under Construction,4418 - 4470,data not available in site,17-Dec,3,288,Residential,Flat,4 Acre,Yes,No,"Wagholi, Pune",412207,"Ravinanda Constructions
                      	


                                Years of Experience - 9","STRUCTURE and MASONARYRCC framed earthquake resistant structureModern elevationKITCHENGranite kitchen platform with stainless steel sinkDado tiles upto lintel level above platformExhast fanWater purifierDry balcony with point for washing machineKitchen hobuBATHROOMDesigner tiles upto lintel level in all toiletsCera or equivalent in sanitary fittingsHot and cold mixer in all shower areasJaguar, equivalent fittings in toilets and kitchenConcealed plumbing18 feetx 12 feet wall tiles in toiletWall hung W.C. in all bathroomsFLOORING2 inchx2 inch Vitrified tiles flooringRustic finish anti-skid tiles for terracesAnti-skid ceramic flooring for toilets and bathroomsPAINTINGGypsum finish for all wallsOil bound distemper for all internal wallsExternal acrylic, Emulsion paintDOORSWide wooden entrance doorsDecorative laminated doors with wooden or ply framesWaterproof doors with granite frames in bathroomWaterproof door shutters for toiletsAttractive fittings for all internal doorsEuropa or equivalent heavy quality lock for main doorsWINDOWSLarge windows for better ventilation and viewPowder quoted aluminium windows with mosquito netOil painted M.S. safety grills.ELECTRICAL FITTINGSConcealed copper wiringModular switches of legrand or equivalentTV and Telephone point in living and master bedroomProvision for air conditioning point in hall and master bedroomMCB in all flatsInverter back-up (for appropriate points)LIFTStandard make elevator with automatic rescue device and alarm.",Wagholi,No,No,No,No,No,No
https://www.magicbricks.com/hill-shire-wagholi-pune-pdpid-4d4235303231393835,Hill Shire, 28.0 Lac -  69.3 Lac,2 BHK Flats,"Why Buy in this Project?
3.7 Km Lexicon International School.
9.6 Km Kharadi.
10.0 Km Pheonix Market City.
12.6 Km Pune Airport.
16 Km Hadapsar.
Project USP:-The Avenue.
Drop-off Plaza.
Spring Fountain.
Skating Rink.
Cricket Pitch.
Dribble Basketball Court.
Basketball ring.
Reflection Pool.
Indoor Games Pavilion.
Party Green with Barbeque Station.
Childrens Play Area.
Climbing Wall.
Oxy Deck.
+15 more",",Club House,Jogging and Strolling Track,Outdoor Tennis Courts,Cycling & Jogging Track,Private Terrace/Garden,Barbeque Pit,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking",Yes,Detail not provided,Ongoing,3799 - 5561,13-Aug,16-Nov,7,600,Residential,Flat,8 Acre,No,Yes,"Near Konark Exotica, Kesnand Road, Wagholi, Pune 412207",412207,"Guardian Promoter & Developers Pvt. Ltd.
                      	


                                Years of Experience - 30",data not available in site, Wagholi,No,yes,No,No,No,No
https://www.magicbricks.com/ambiance-aura-sinhagad-road-pune-pdpid-4d4235303237353333,Ambiance Aura, 28.0 Lac -  35.0 Lac,1 BHK Flats,data not available in site,",Club House,Cycling & Jogging Track,Power Back Up,Swimming Pool,Lift,Security,Park,Reserved Parking,Visitor Parking,Maintenance Staff,Gymnasium,Indoor Games Room",Yes,Yes,Ready To Move,4396 - 5495,13-Apr,15-Aug,8,160,Residential,Flat,3 Acre,Yes,Yes,"Opp.C.W.R.S. Gate,singhgad road, Pune.",411051,"Parvati Construction
                      	


                                Years of Experience - 9",data not available in site,singhgad road,yes,No,No,No,No,No
https://www.magicbricks.com/majestique-euriska-nibm-annexe-pune-pdpid-4d4235303731333736,Majestique Euriska, 45.0 Lac -  65.0 Lac,2 BHK Flats,"Why Buy in this Project?
Infrastructure
Dorabjee's Mall 8 km | 35 min
Mount Carmel Co... 8 km | 35 min
Inamdar Multisp... 8 km | 35 min
Neighborhood
Wanowrie 3 km | 15 min
Undri 3 km | 15 min
Raheja Vista 3 km | 15 min
Project USP:
Everything about Majestique Euriska is tastefully designed to
give you a class apart experience. The innovative entrance
avenue is a refreshing change from the now-common
geometrical entry gates. Pleasant to eyes and comfort to mind,
like we say, Majestique Euriska is different in every sense.
+11 more",",Club House,Swimming Pool,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Bank & ATM,Gymnasium,Kids Play Area",Yes,Yes,Under Construction,4127 - 5551,15-Aug,20-Mar,2,256,Residential,Flat,2 Acre,No,No,"NIBM Annexe, Pune.",411060,"Majestique Landmarks
                      	


                                Years of Experience - 46",data not available in site,NIBM Annexe,No,yes,No,No,No,No
https://www.magicbricks.com/majestique-memories-mohammed-wadi-pune-pdpid-4d4235303838303230,Majestique Memories,Call For Price,data not available in site,"Why Buy in this Project?
Just behind Corinthians Club
Schools and Colleges just 10 minutes away
Business hubs like Magarpatta City a 20 minute drive away , Pune Railway Station 7 Kms, Pune Airport 15 Kms
USP:A prime area that offers matchless connectivity
Memories offer an elevated lifestyle with the striking balance of style and functionality
+2 more",",Power Back Up,Lift,Security,Gymnasium,Kids Play Area,Flower Gardens,Retail Boulevard (Retail Shops),Multipurpose Hall,Fire Fighting Equipment No,Swimming Pool No,Club House No,Reserved Parking",Yes,Yes,Under Construction,data not available in site,16-Apr,18-Mar,7,1000,data not available in site,data not available in site,13 Acre,No,Yes,S.no 19/89 Mohammedwadi Tarawade Wasti Opp Sanket park hadapsar Pune Maharashtra 411028,411028,"Majestique Landmarks
                      	


                                Years of Experience - 46",data not available in site,S.no 19/89 Mohammedwadi Tarawade Wasti Opp Sanket park hadapsar Pune Maharashtra 411028,No,No,No,No,No,No
https://www.magicbricks.com/dsk-kunjaban-punawale-pune-pdpid-4d4235303033393334,DSK Kunjaban, 28.0 Lac -  50.0 Lac,"1,2 BHK Flats",Why Buy in this Project?,",Club House,Power Back Up,Lift,Security,Park,Reserved Parking,Service/Goods Lift,Visitor Parking,Maintenance Staff,Gymnasium,Kids Club,Kids Play Area",Detail not provided,Yes,Ready To Move,3911 - 5168,12-Jan,14-Mar,4,295,Residential,Flat,3 Acre,Yes,Yes,"Kate Vasti,Punawale,Pune",411033,D.S. Kulkarni & Associates,data not available in site,Punawale,yes,yes,No,No,No,No
https://www.magicbricks.com/royal-castle-wakad-pune-pdpid-4d4235323130393135,Royal Castle,Call For Price,data not available in site,data not available in site,data not available in site,Detail not provided,Detail not provided,Under Construction,data not available in site,data not available in site,22-Apr,data not available in site,24,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Wakad, Pune, Maharashtra",411057,data not available in site,data not available in site, Pune,No,No,No,No,No,No
https://www.magicbricks.com/digambar-govind-pimpri-chinchwad-pune-pdpid-4d4235323332383233,Digambar Govind,Call For Price,data not available in site,data not available in site,data not available in site,Detail not provided,Detail not provided,Ready To Move,data not available in site,data not available in site,data not available in site,1,32,data not available in site,data not available in site,data not available in site,data not available in site,data not available in site,"Joshi Marg, Deo Wada, Chinchwad Gaon, Chinchwad, Pimpri-Chinchwad, Maharashtra",410506,data not available in site,data not available in site, Chinchwad,No,No,No,No,No,No
